timestamp,part_id,temperature_1_max,temperature_1_min,temperature_1_std,temperature_2_max,temperature_2_min,temperature_2_std,temperature_3_max,temperature_3_min,temperature_3_std,temperature_4_max,temperature_4_min,temperature_4_std,label,original_row,temperature_1,temperature_2,temperature_3,temperature_4
2024-02-15 17:20:46+05:30,2124077410589042,486.9,432.8,17.534698671920385,467.3,409.5,18.375523364316017,568.1,513.1,17.998356134457076,540.4,502.8,12.102768570448362,0,32427,458.201282051282,442.461858974359,545.813141025641,516.3733974358975
2024-02-15 17:25:51+05:30,2124077410739042,486.9,430.5,17.525195759554265,468.0,411.6,17.81250873484187,567.1,516.5,17.005499174003447,539.5,502.3,11.45745170295092,0,32732,458.78065573770493,444.5111475409836,545.8275409836066,517.6924590163935
2024-02-15 17:30:56+05:30,2124077410899042,486.2,433.3,17.077211401941746,466.4,415.3,16.980924167754434,570.6,517.7,17.149832297808864,542.4,504.5,11.871595629353504,0,33037,458.3940983606557,443.6780327868853,550.482950819672,519.5203278688525
2024-02-15 17:41:05+05:30,2124077411049042,486.8,431.5,17.046172329201358,468.0,413.3,17.038880658934477,570.8,522.6,15.942951165294264,544.3,505.4,11.853260044388183,0,33646,458.69195402298857,443.3128078817734,550.4665024630541,521.6932676518883
2024-02-15 17:51:19+05:30,2124077411499042,487.1,433.3,17.23080209299333,467.7,415.7,16.761847457796737,571.0,519.0,17.00879164131003,540.5,504.8,11.14247120622422,0,33951,459.11770491803276,445.41836065573773,550.6626229508197,520.416393442623
2024-02-15 18:01:29+05:30,2124077411839042,485.4,431.1,17.32075212152232,465.8,413.4,16.850144450112175,574.1,528.0,15.657745638822904,543.7,506.8,11.421066440054002,0,34256,457.3236065573771,443.29934426229516,555.6268852459017,522.6249180327869
2024-02-15 18:13:45+05:30,2124077412149042,483.7,426.6,18.138636614998177,463.1,398.7,20.516585314782688,569.2,501.6,21.28433794711909,537.5,503.2,9.68694393820055,0,34648,450.7563775510204,432.7295918367347,539.676275510204,518.0599489795918
2024-02-15 18:19:40+05:30,2124077412389042,486.9,428.3,18.726509788397237,459.0,396.0,19.754045219609935,563.2,498.5,20.867944320967965,529.4,493.6,10.716102347707293,0,35003,454.71323943661974,430.5935211267606,534.9276056338027,510.9743661971831
2024-02-15 18:25:12+05:30,2124077412609042,488.8,432.7,18.271430903866804,460.4,399.7,18.615022635523044,560.7,503.4,18.72820264929657,533.4,500.8,9.762596494857629,0,35335,458.3969879518072,434.97319277108426,535.4822289156626,514.1542168674699
2024-02-15 18:35:18+05:30,2124077412939042,485.5,431.0,17.216640388607384,464.7,411.2,17.058156338220435,569.9,518.9,16.81448785204779,543.4,506.2,11.824448736314611,0,35638,457.8825082508251,442.040594059406,548.8468646864687,520.4280528052806
2024-02-16 12:18:20+05:30,2124077444919042,474.5,412.4,20.468086448369657,423.5,356.6,18.954441412170603,501.9,443.7,18.414185405233056,485.4,449.7,11.429115391468232,1,35945,442.0071661237785,397.79934853420195,477.99446254071665,462.9052117263843
2024-02-16 12:24:41+05:30,2124077445119042,472.9,406.2,21.752652365375067,435.8,365.8,22.639611258320905,520.1,452.7,22.589960453771102,495.1,455.7,11.5252002369951,0,36326,435.01942257217854,401.844094488189,487.6015748031496,469.51837270341207
2024-02-16 12:29:48+05:30,2124077445349042,470.5,405.3,17.19308063977612,424.3,363.5,18.777244910901494,518.4,456.7,19.810519150404343,494.4,460.7,11.187729289996287,0,36633,446.41009771986967,397.9498371335505,492.57947882736164,472.36710097719873
